Episode,Epsilon,Reward,Avg10,Loss
1,0.999726875,-7.65,-7.65,0
2,0.9987175,2.4700000000000184,-2.589999999999991,60.234399162232876
3,0.998230625,-2.1099999999999985,-2.4299999999999935,66.31661178171635
4,0.99726875,11.499999999999998,1.0525000000000044,162.10982760041952
5,0.996496875,-0.9699999999999935,0.6480000000000048,126.99318575114012
6,0.99555875,1.6600000000000161,0.8166666666666734,128.4125501997769
7,0.995048125,-5.629999999999998,-0.10428571428570825,82.83776771277189
8,0.994478125,10.780000000000006,1.2562500000000063,77.75904021412134
9,0.99361125,-1.5499999999999918,0.944444444444451,135.22380133345723
10,0.99318375,-6.569999999999999,0.19300000000000592,63.06749852001667
11,0.99228125,1.9600000000000168,1.1540000000000075,133.84017734602094
12,0.992115,-9.879999999999999,-0.08099999999999419,19.72356477752328
13,0.990986875,8.87000000000001,1.0170000000000066,138.89174059778452
14,0.990796875,-10.01,-1.1339999999999928,35.26999404281378
15,0.990298125,5.329070518200751e-15,-1.0369999999999933,66.83303309231997
16,0.989870625,-3.6599999999999957,-1.5689999999999944,50.974026247859
17,0.9893125,-4.299999999999997,-1.4359999999999944,78.76844815164804
18,0.988778125,10.810000000000008,-1.432999999999994,94.41473061963916
19,0.988065625,1.6200000000000117,-1.115999999999994,105.08010993525386
20,0.987281875,-0.2999999999999883,-0.4889999999999929,114.21750429272652
21,0.986474375,-1.2999999999999918,-0.8149999999999938,114.84671743959188
22,0.985856875,-4.0699999999999985,-0.23399999999999369,73.3628607057035
23,0.985655,-10.54,-2.1749999999999945,23.883488662540913
24,0.985465,-9.74,-2.147999999999995,21.759987212717533
25,0.98496625,-3.4499999999999966,-2.492999999999995,95.24540350586176
26,0.984170625,0.16000000000001258,-2.1109999999999944,104.18842370063066
27,0.983529375,-1.739999999999993,-1.854999999999994,85.47537406533957
28,0.9832325,-5.899999999999999,-3.525999999999995,37.35503038018942
29,0.982911875,-4.4099999999999975,-4.128999999999995,41.721384197473526
30,0.98149875,15.169999999999986,-2.581999999999998,160.77270851284266
31,0.98050125,1.380000000000015,-2.3139999999999965,126.17310332879424
32,0.979586875,-0.48999999999999133,-1.9559999999999964,107.49514243379235
33,0.9778175,12.560000000000008,0.35400000000000437,158.4099504556507
34,0.97746125,-4.049999999999998,0.9230000000000047,29.842321483418345
35,0.97598875,20.599999999999994,3.3280000000000043,112.44656877033412
36,0.97435,27.33999999999994,6.045999999999996,125.26440950296819
37,0.973875,-5.1499999999999995,5.704999999999996,33.93494874611497
38,0.97342375,-6.729999999999999,5.6219999999999954,28.78056084178388
39,0.973079375,-7.18,5.344999999999996,25.122203819453716
40,0.9722125,-1.5199999999999925,3.6759999999999975,59.49135300330818
41,0.971678125,1.7400000000000073,3.7119999999999975,30.90485157817602
42,0.97128625,-7.289999999999999,3.0319999999999965,22.38308351673186
43,0.97043125,0.6900000000000137,1.8449999999999966,44.63806262053549
44,0.9700275,-3.469999999999998,1.9029999999999958,27.495012421160936
45,0.968210625,15.179999999999998,1.360999999999997,83.76962119713426
46,0.96618,29.229999999999976,1.5500000000000005,69.92991628497839
47,0.965336875,0.17000000000001236,2.0820000000000016,36.4705621059984
48,0.96449375,-0.5499999999999865,2.700000000000003,36.11732718721032
49,0.964054375,7.220000000000001,4.140000000000003,12.319967294111848
50,0.962534375,10.250000000000005,5.317000000000003,43.64467574469745
51,0.960539375,17.96999999999999,6.94,45.85247034020722
52,0.959826875,0.09000000000000519,7.678000000000002,16.246485091745853
53,0.956739375,34.72999999999993,11.081999999999994,74.45890482887626
54,0.95497,12.830000000000007,12.711999999999994,31.194949980825186
55,0.953841875,3.7700000000000244,11.570999999999996,23.17091452423483
56,0.952464375,21.209999999999972,10.768999999999997,23.019328128546476
57,0.9507187500000001,24.789999999999978,13.230999999999995,31.246653479523957
58,0.95024375,-2.7499999999999973,13.01099999999999,10.062062989920378
59,0.9499825,-8.72,11.416999999999991,8.06365834735334
60,0.949305625,-3.7499999999999973,10.016999999999992,10.37603853084147
61,0.94843875,25.409999999999982,10.76099999999999,22.92060106061399
62,0.94815375,-7.5600000000000005,9.99599999999999,6.585651120170951
63,0.947286875,2.9200000000000106,6.814999999999998,19.21706652082503
64,0.946954375,-3.0799999999999983,5.2239999999999975,0.795000646263361
65,0.944805,18.69999999999999,6.716999999999993,38.38074207678437
66,0.9441875,-4.219999999999997,4.173999999999997,11.412435321137309
67,0.94364125,-1.1299999999999937,1.5819999999999994,19.893424294888973
68,0.942715,15.189999999999992,3.3759999999999986,14.939014296978712
69,0.94231125,-6.4399999999999995,3.603999999999999,12.500199684873223
70,0.94164625,-3.0399999999999974,3.6749999999999985,12.794049458578229
71,0.940446875,8.870000000000013,2.0210000000000017,27.174938837997615
72,0.93901,7.6000000000000245,3.537000000000004,40.821137610822916
73,0.938000625,14.509999999999993,4.696000000000002,25.20859248097986
74,0.937359375,20.389999999999993,7.043000000000001,17.181055994704366
75,0.9368725,-4.929999999999999,4.680000000000003,12.555063543841243
76,0.93665875,-3.749999999999999,4.727000000000002,4.788711106404662
77,0.935981875,-0.3299999999999894,4.807000000000003,17.304960316978395
78,0.93518625,12.650000000000007,4.5530000000000035,18.881757779978216
79,0.93423625,2.540000000000017,5.451000000000006,20.37300360761583
80,0.93380875,-3.089999999999998,5.446000000000006,16.75779725983739
81,0.932561875,20.86,6.645000000000005,31.26069796923548
82,0.932348125,-4.709999999999999,5.414000000000002,7.695167237892747
83,0.931469375,1.310000000000013,4.094000000000004,15.97820912860334
84,0.930566875,2.470000000000015,2.3020000000000067,20.420355590060353
85,0.9297,1.750000000000016,2.970000000000008,18.860596662387252
86,0.929450625,-3.929999999999999,2.952000000000008,4.800335229374468
87,0.928714375,0.05000000000001137,2.990000000000008,12.792457219213247
88,0.927978125,-0.8799999999999901,1.6370000000000082,31.599766125902534
89,0.927218125,12.979999999999992,2.6810000000000063,19.95229621231556
90,0.92647,3.750000000000009,3.3650000000000064,12.930087408982217
91,0.92609,-6.219999999999999,0.6570000000000068,6.439791436307132
92,0.92487875,5.7300000000000235,1.701000000000009,27.96268465463072
93,0.9244275,-1.4199999999999964,1.4280000000000084,10.879152397625148
94,0.9237268750000001,-2.7699999999999934,0.904000000000007,14.229275334626436
95,0.92191,17.12999999999999,2.4420000000000046,50.42790905199945
96,0.9208293750000001,20.450000000000003,4.880000000000004,28.977452567778528
97,0.919725,7.740000000000014,5.649000000000005,26.386022724211216
98,0.91889375,13.849999999999989,7.1220000000000026,14.380785793997347
99,0.91751625,12.589999999999998,7.083000000000004,33.75953163485974
100,0.9163525,7.070000000000016,7.4150000000000045,23.156659100204706
101,0.916150625,-6.549999999999999,7.382000000000007,6.13324039708823
102,0.915081875,17.680000000000007,8.577000000000002,21.63555405754596
103,0.9144525,9.660000000000005,9.685000000000004,16.48727488797158
104,0.9136093750000001,11.940000000000007,11.156000000000002,20.077846089378
105,0.9129325,-0.779999999999994,9.365000000000006,25.538407932035625
106,0.911353125,46.719999999999956,11.992,54.12428178358823
107,0.910854375,-5.64,10.653999999999998,12.376964171417058
108,0.9100825,15.24,10.793,25.793218639679253
109,0.90918,0.400000000000011,9.574,31.429433666169643
110,0.9082893750000001,3.450000000000017,9.212,30.118626051582396
111,0.907909375,-4.3299999999999965,9.434000000000001,14.961858483962715
112,0.90682875,17.42000000000001,9.408000000000001,36.23614640068263
113,0.90616375,1.880000000000006,8.630000000000003,18.163939991034567
114,0.905914375,-9.629999999999999,6.473000000000002,7.629535251297057
115,0.90545125,-7.35,5.816000000000002,10.825786489993334
116,0.90516625,5.9200000000000035,1.7360000000000053,7.621743857860565
117,0.904394375,12.209999999999988,3.5210000000000035,27.036246923729777
118,0.9040975,-7.9399999999999995,1.2030000000000043,9.177473925054073
119,0.903871875,-5.06,0.6570000000000034,6.082056566141546
120,0.902803125,4.41000000000002,0.7530000000000032,23.07446574885398
121,0.901354375,13.609999999999998,2.547000000000003,43.65926909353584
122,0.90036875,7.2800000000000065,1.5330000000000026,21.44791484437883
123,0.899430625,15.230000000000016,2.8680000000000034,26.0430688271299
124,0.898623125,0.9800000000000111,3.9290000000000043,39.96638925373554
125,0.897198125,10.020000000000012,5.666000000000006,29.472739038988948
126,0.89607,4.910000000000027,5.565000000000008,27.607611060142517
127,0.89471625,10.530000000000006,5.39700000000001,36.504917895421386
128,0.891996875,55.31999999999997,11.723000000000008,81.42636904213578
129,0.8906075,10.65,13.294000000000008,39.439015632495284
130,0.88835125,34.03999999999997,16.257,60.685893438756466
131,0.887674375,-2.9999999999999982,14.596,22.412841711193323
132,0.88714,11.890000000000006,15.057000000000002,16.62479413766414
133,0.886629375,-2.5699999999999985,13.277000000000001,10.831746500916779
134,0.884373125,48.599999999999916,18.03899999999999,67.94857262074947
135,0.883399375,2.1400000000000166,17.25099999999999,37.42981032282114
136,0.882401875,2.2800000000000153,16.98799999999999,39.9657128341496
137,0.881725,1.6200000000000117,16.09699999999999,24.102092273533344
138,0.88103625,0.13000000000000966,10.577999999999992,19.618090306408703
139,0.880644375,-2.7599999999999953,9.236999999999997,16.341223500669003
140,0.880026875,12.830000000000007,7.115999999999998,26.93440776783973
141,0.879338125,0.43000000000000504,7.458999999999999,25.29965423978865
142,0.8787325,-2.669999999999998,6.002999999999998,10.783244416117668
143,0.877438125,21.169999999999973,8.376999999999995,37.84739127289504
144,0.87704625,-2.6999999999999966,3.2470000000000048,11.799776112660766
145,0.876321875,20.879999999999995,5.121000000000003,18.42017992399633
146,0.87536,12.66999999999999,6.159999999999999,22.725021365098655
147,0.87500375,7.210000000000003,6.718999999999999,11.939508326351643
148,0.8746,-2.719999999999998,6.433999999999999,9.212822349742055
149,0.87329375,29.71,9.680999999999997,37.68709468469024
150,0.8730918750000001,-10.45,7.352999999999996,3.1544293304905295
151,0.87286625,-6.4399999999999995,6.665999999999997,14.694789360277355
152,0.871429375,10.989999999999997,8.031999999999996,43.365781468339264
153,0.8685556249999999,43.91999999999997,10.306999999999997,99.40120136737823
154,0.866441875,21.399999999999977,12.716999999999993,59.257046109996736
155,0.866038125,-0.4699999999999953,10.581999999999994,12.074336207471788
156,0.8639362500000001,35.46999999999997,12.861999999999991,78.38277171552181
157,0.863330625,1.9800000000000093,12.338999999999992,21.044304654933512
158,0.862143125,9.700000000000005,13.580999999999994,30.327141010202467
159,0.86168,-2.9999999999999982,10.309999999999993,12.281831466592848
160,0.860860625,3.690000000000012,11.723999999999993,19.77367262262851
161,0.85899625,29.419999999999973,15.309999999999992,64.42940353509039
162,0.85826,11.399999999999997,15.350999999999994,19.876008779741824
163,0.857108125,10.270000000000001,11.985999999999994,36.05207496043295
164,0.85484,50.64999999999995,14.91099999999999,56.26375414710492
165,0.853996875,27.33999999999999,17.69199999999999,29.78989570401609
166,0.85104,45.669999999999945,18.71199999999999,111.40415853541344
167,0.85016125,13.92,19.905999999999985,28.408151055686176
168,0.849436875,10.129999999999997,19.948999999999987,23.967446732334793
169,0.8478575,14.079999999999993,21.656999999999982,65.46949840895832
170,0.84645625,12.669999999999996,22.554999999999982,43.10210488550365
171,0.8456250000000001,3.910000000000011,20.003999999999984,31.262105972506106
172,0.8446750000000001,6.080000000000014,19.471999999999987,35.66966215427965
173,0.8442475,-0.5399999999999956,18.390999999999988,17.85307800490409
174,0.843190625,17.910000000000018,15.116999999999999,40.121079217642546
175,0.843000625,-5.27,11.855999999999998,7.435184386558831
176,0.84265625,-3.969999999999999,6.892000000000003,10.4851982165128
177,0.8406256249999999,32.34999999999997,8.735,68.32093029748648
178,0.8380725,57.969999999999935,13.518999999999995,76.85279443766922
179,0.83728875,3.930000000000012,12.503999999999996,26.85610492900014
180,0.83700375,-2.4599999999999964,10.990999999999998,13.252173783257604
181,0.8350206250000001,18.709999999999987,12.470999999999995,89.54359050560743
182,0.833263125,27.259999999999977,14.588999999999993,91.59112251643091
183,0.832313125,0.38000000000001677,14.680999999999992,26.87824948411435
184,0.831719375,1.4000000000000075,13.029999999999992,20.650208502076566
185,0.83059125,9.920000000000007,14.548999999999992,34.267715367954224
186,0.82930875,10.290000000000012,15.974999999999994,45.851285837590694
187,0.8290356249999999,-2.1699999999999964,12.522999999999994,6.128266652114689
188,0.8268625000000001,52.18999999999998,11.945,69.81052434584126
189,0.8263637500000001,-3.569999999999996,11.195,18.960842416621745
190,0.8244518750000001,18.739999999999988,13.314999999999998,59.34711688756943
191,0.822361875,43.89999999999993,15.833999999999993,81.29105855710804
192,0.820556875,39.63999999999999,17.071999999999996,63.782598447054625
193,0.819393125,20.129999999999967,19.04699999999999,48.678039447404444
194,0.81733875,21.13999999999998,21.020999999999987,55.021810363046825
195,0.815901875,13.210000000000003,21.349999999999987,50.69128747750074
196,0.81539125,18.809999999999995,22.201999999999984,33.52946457732469
197,0.814928125,-6.149999999999999,21.803999999999984,11.96204812079668
198,0.8135625,36.83999999999994,20.268999999999977,56.02412372734398
199,0.811995,34.339999999999996,24.05999999999998,75.89995337557048
200,0.81057,23.94999999999996,24.580999999999978,59.228153818286955
201,0.808135625,55.169999999999895,25.70799999999997,66.88947699218988
202,0.80774375,-0.5399999999999956,21.689999999999976,13.003188779577613
203,0.806924375,36.53999999999999,23.330999999999978,29.639008635655046
204,0.80631875,0.5400000000000098,21.27099999999998,22.395480655133724
205,0.8056181250000001,1.1300000000000097,20.06299999999998,23.781978965736926
206,0.8037181250000001,31.90999999999999,21.372999999999983,89.5550635131076
207,0.80194875,54.76999999999992,27.464999999999968,86.13223325135186
208,0.801200625,14.259999999999993,25.206999999999976,32.32474819384515
209,0.7996925,24.259999999999998,24.198999999999977,76.01726555172354
210,0.79909875,21.249999999999993,23.92899999999998,27.864577624946833
211,0.798516875,0.4300000000000086,18.45499999999999,17.803117041941732
212,0.798065625,-4.929999999999999,18.01599999999999,20.508584741503
213,0.797365,2.1800000000000086,14.57999999999999,24.98175783082843
214,0.796415,1.4000000000000146,14.665999999999991,39.82999206427485
215,0.795809375,11.049999999999992,15.65799999999999,30.594498133286834
216,0.7940400000000001,29.969999999999985,15.463999999999993,70.55370443919674
217,0.793410625,-1.3899999999999917,9.848,27.62650129571557
218,0.7931375,-4.659999999999998,7.956,18.615020541474223
219,0.79235375,5.160000000000013,6.046000000000002,35.13152252603322
220,0.7913325,38.23999999999999,7.745000000000002,36.71706393873319
221,0.7900025,23.45000000000001,10.047000000000002,75.49498052988201
222,0.788945625,27.819999999999972,13.321999999999997,39.79243251448497
223,0.78860125,-4.72,12.632,18.823460157494992
224,0.787829375,1.6700000000000141,12.659,29.38733059493825
225,0.787188125,1.6500000000000057,11.719,23.60132157523185
226,0.786725,-0.3599999999999941,8.686000000000002,22.06187930237502
227,0.786285625,8.42,9.667000000000002,11.915525528602302
228,0.785478125,23.109999999999992,12.443999999999999,54.98142539989203
229,0.784765625,9.819999999999999,12.909999999999997,32.17232149280608
230,0.78332875,32.99999999999996,12.385999999999996,53.47043420933187
231,0.7829962500000001,7.099999999999996,10.750999999999994,18.95346496673301
232,0.780039375,60.85999999999991,14.054999999999987,112.01494701718912
233,0.779469375,-0.9899999999999967,14.427999999999987,23.406141000799835
234,0.77758125,43.78999999999998,18.63999999999998,83.60715620592237
235,0.777070625,-4.219999999999998,18.052999999999983,24.744165452662855
236,0.7759425,29.859999999999964,21.07499999999998,53.75460300128907
237,0.775360625,21.26999999999999,22.359999999999978,23.295075306203216
238,0.774624375,4.370000000000015,20.48599999999998,39.4120637383312
239,0.7733418750000001,21.97,21.70099999999998,55.65340813063085
240,0.7724275,17.459999999999994,20.146999999999984,39.55354790529236
241,0.771774375,2.260000000000012,19.662999999999986,24.879020117688924
242,0.771145,22.29999999999999,15.806999999999993,26.208110997453332
243,0.7687225,52.18999999999995,21.124999999999986,108.0106766987592
244,0.76782,14.419999999999982,18.18799999999999,42.448997190222144
245,0.765480625,36.179999999999936,22.227999999999987,110.53135965345427
246,0.764875,11.739999999999993,20.415999999999983,33.478008937090635
247,0.76428125,22.299999999999983,20.518999999999984,23.505468022078276
248,0.7617875000000001,56.08999999999997,25.69099999999998,105.25379846757278
249,0.758415,47.09999999999994,28.203999999999972,171.98259686958045
250,0.75820125,-4.799999999999999,25.977999999999973,11.673957726918161
251,0.757001875,9.500000000000009,26.701999999999977,52.738821782171726
252,0.75587375,19.53000000000001,26.424999999999976,49.814404570963234
253,0.75511375,22.799999999999997,23.485999999999983,37.94371981965378
254,0.75468625,7.4200000000000035,22.785999999999984,17.452658211812377
255,0.754175625,20.21999999999999,21.189999999999994,21.957334095146507
256,0.752513125,36.54999999999997,23.670999999999985,87.02265385258943
257,0.7495681249999999,47.15999999999994,26.156999999999982,156.8783904844895
258,0.7491525,-1.9599999999999973,20.351999999999983,30.41603546217084
259,0.74879625,-3.479999999999997,15.293999999999993,14.479049538262188
260,0.7471218749999999,29.13999999999998,18.68799999999999,90.01735971402377
261,0.7459225,32.79999999999998,21.017999999999986,69.538108675275
262,0.74399875,68.82999999999997,25.947999999999986,97.22409534733742
