Episode,Epsilon,Reward,Avg10,Loss
1,0.999715375,-7.1,-7.1,0
2,0.999071875,-1.08,-4.09,63.96543799340725
3,0.99849025,1.7000000000000082,-2.159999999999997,89.63964323699474
4,0.99556975,42.52,9.010000000000003,347.7206902913749
5,0.994555,4.580000000000021,8.124000000000006,102.38415926322341
6,0.994295125,-4.12,6.083333333333339,12.666109502315521
7,0.99393625,-3.4400000000000004,4.722857142857149,39.446487452834845
8,0.991622125,71.36,13.052500000000006,223.51354174688458
9,0.991127125,-4.660000000000001,11.08444444444445,51.917729157954454
10,0.988949125,26.460000000000015,12.622000000000005,217.3540367335081
11,0.988256125,-3.540000000000002,12.978000000000005,74.91740549914539
12,0.987216625,1.680000000000014,13.254000000000005,95.29831051081419
13,0.98695675,-2.9399999999999995,12.790000000000003,27.65258937329054
14,0.98611525,-1.8199999999999896,8.356000000000005,72.37579532153904
15,0.9846055,11.679999999999994,9.066000000000003,133.38764192163944
16,0.983368,7.5400000000000045,10.232000000000003,88.85172524861991
17,0.982576,8.359999999999998,11.412000000000004,63.24451850540936
18,0.982068625,-3.9400000000000004,3.8820000000000037,45.409421376883984
19,0.981573625,-5.760000000000001,3.7720000000000034,33.195164673030376
20,0.98116525,7.940000000000008,1.9200000000000028,26.365232788026333
21,0.980398,0.2200000000000113,2.2960000000000043,43.40367213264108
22,0.979568875,0.7800000000000136,2.2060000000000044,59.60518647171557
23,0.978814,0.34000000000001407,2.534000000000005,43.24851165153086
24,0.97844275,-5.260000000000001,2.190000000000004,18.671712009236217
25,0.978059125,-4.5200000000000005,0.5700000000000048,15.373394269496202
26,0.9776755,-7.32,-0.9159999999999957,28.538638340309262
27,0.977118625,-0.9999999999999982,-1.8519999999999954,32.39590728096664
28,0.97542325,18.179999999999986,0.36000000000000315,99.52887023240328
29,0.973579375,26.82000000000008,3.6180000000000105,79.27305307425559
30,0.970993,31.320000000000004,5.95600000000001,92.66962893866003
31,0.96903775,17.279999999999973,7.662000000000006,46.78873299714178
32,0.968678875,-7.08,6.8760000000000066,8.352171868085861
33,0.96572125,63.40000000000001,13.182000000000007,62.93967872392386
34,0.964570375,9.020000000000014,14.610000000000008,36.55760117713362
