Episode,Epsilon,Reward,Avg10,Loss
1,0.999726875,-7.65,-7.65,0
2,0.9987175,2.4700000000000184,-2.589999999999991,61.358167216181755
3,0.998230625,-2.1099999999999985,-2.4299999999999935,69.6378106623888
4,0.99726875,11.499999999999998,1.0525000000000044,172.19845471531153
5,0.996496875,-0.9699999999999935,0.6480000000000048,136.41384759545326
6,0.99555875,1.6600000000000161,0.8166666666666734,137.65409713983536
7,0.995048125,-5.629999999999998,-0.10428571428570825,90.19782038033009
8,0.994478125,10.780000000000006,1.2562500000000063,84.50602361559868
9,0.99361125,-1.5499999999999918,0.944444444444451,147.0835059657693
10,0.99318375,-6.569999999999999,0.19300000000000592,69.65855149179697
11,0.99228125,1.9600000000000168,1.1540000000000075,147.95694640651345
12,0.992115,-9.879999999999999,-0.08099999999999419,21.948610186576843
13,0.990986875,8.87000000000001,1.0170000000000066,156.36419792100787
14,0.990796875,-10.01,-1.1339999999999928,40.10055489838123
15,0.990298125,5.329070518200751e-15,-1.0369999999999933,75.50241670757532
16,0.989870625,-3.6599999999999957,-1.5689999999999944,58.98787231743336
17,0.9893125,-4.299999999999997,-1.4359999999999944,91.40258082002401
18,0.988778125,10.810000000000008,-1.432999999999994,108.94831805676222
19,0.988065625,1.6200000000000117,-1.115999999999994,121.91198705136776
20,0.987281875,-0.2999999999999883,-0.4889999999999929,133.420289888978
21,0.986474375,-1.2999999999999918,-0.8149999999999938,136.69421111792326
22,0.985856875,-4.0699999999999985,-0.23399999999999369,89.88612274825573
23,0.9856075,-10.11,-2.131999999999995,31.902404986321926
24,0.9851800000000001,-2.0699999999999976,-1.3379999999999943,93.09909557551146
25,0.984978125,-9.61,-2.298999999999995,44.09434496611357
26,0.984360625,0.4300000000000086,-1.8899999999999941,103.62803587317467
27,0.984004375,-6.869999999999999,-2.146999999999994,55.54105757921934
28,0.983695625,-8.89,-4.1169999999999956,41.93924683332443
29,0.9829475,11.619999999999989,-3.1169999999999973,145.9848271906376
30,0.981914375,2.340000000000016,-2.852999999999997,196.7436516471207
31,0.98130875,0.3300000000000072,-2.689999999999997,94.82012022286654
32,0.980845625,-5.550000000000002,-2.837999999999998,81.47067865729332
33,0.97955125,7.300000000000024,-1.0969999999999955,209.13925919681787
34,0.97883875,1.4400000000000066,-0.7459999999999951,93.03057210892439
35,0.97815,-1.429999999999998,0.07200000000000513,104.67324291542172
36,0.976428125,25.729999999999947,2.601999999999999,215.19410125538707
37,0.9754425,2.2100000000000204,3.5100000000000007,127.83178170397878
38,0.97435,3.3500000000000227,4.7340000000000035,153.8594028428197
39,0.973649375,11.400000000000011,4.712000000000006,93.48936756700277
40,0.973221875,-6.989999999999999,3.7790000000000044,40.86889299377799
41,0.97256875,-1.2499999999999947,3.6210000000000044,74.60269253328443
42,0.971013125,10.580000000000007,5.234000000000004,168.24737122282386
43,0.970063125,1.5500000000000131,4.659000000000003,115.80821991711855
44,0.9687925000000001,9.950000000000005,5.510000000000003,131.25904219597578
45,0.968210625,-3.139999999999998,5.339000000000003,55.8223409242928
46,0.967593125,-6.049999999999998,2.1610000000000094,64.07424914836884
47,0.967213125,-4.869999999999997,1.4530000000000072,36.52073084190488
48,0.9662275,6.440000000000014,1.7620000000000062,95.66178946197033
49,0.96520625,0.9200000000000177,0.7140000000000069,98.13289951533079
50,0.962653125,25.309999999999967,3.9440000000000035,216.75391921587288
51,0.962,-3.3199999999999985,3.7370000000000028,34.16346224024892
52,0.960539375,13.859999999999994,4.065000000000001,74.95482559502125
53,0.959826875,0.09000000000000519,3.9190000000000005,46.096114721149206
54,0.958781875,3.460000000000022,3.270000000000003,65.0005044490099
55,0.9567512499999999,22.13999999999998,5.798000000000001,107.90543180704117
56,0.9557893749999999,1.650000000000011,6.5680000000000005,46.74110974743962
57,0.954055625,14.029999999999996,8.458,86.86068819090724
